Região Geográfica,UF,Regional de Saúde,Município,Código IBGE,Tipo da Instituição,Sigla da Instituição,Nome da Instiuição,Nome do escritório regional/local,CNPJ do escritório regional/local,Tipo da Forma de Abastecimento,Código Forma de abastecimento,Nome da Forma de Abastecimento,Nome da ETA/UTA,Ano de referência,Tipo de captação,Categoria do manancial superficial,Nome do manancial superficial,Categoria do ponto de captação subterrâneo,Nome do ponto de captação subterrâneo,Outorga,Latitude,Longitude,Vazão,Latitude_corrigida,Longitude_corrigida
SUL,RS,14ª CRS,GIRUA,430900,,,,,,SAC,C430900000085,REDUTO QUILOMBOLA CORREA,,2024,SUBTERRANEO,,,NASCENTE/MINA/FONTE,Ponto 1,N,"-27,890022","-54,346316",0.0,-27.890022,-54.346316
SUL,RS,3ª CRS,RIO GRANDE,431560,,,,,,SAC,C431560000037,EMEF APOLINARIO PORTO ALEGRE,,2024,SUBTERRANEO,,,POÇO FREÁTICO (RASO),Ponto 1,N,"-31,993967","-52,102704",0.0,-31.993967,-52.102704
SUL,RS,9ª CRS,SELBACH,432030,,,,,,SAC,C432030000016,POÇO LEONIR PAZZINATO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,LEONIR PAZZINATO,N,"-28,582922","-52,942353",0.0,-28.582922,-52.942353
SUL,RS,6ª CRS,MARAU,431180,,,,,,SAC,C431180000050,ALTO DA SERRA TAMANCO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,ANTONINHO SCORTEGAGNA,N,"-28,467346","-52,2331958",0.0,-28.467346,-52.2331958
SUL,RS,6ª CRS,MARAU,431180,,,,,,SAC,C431180000043,SAO FRANCISCO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,LADO SERRARIA,N,"-28,464417","-52,274639",3.3,-28.464417,-52.274639
SUL,RS,6ª CRS,MARAU,431180,,,,,,SAC,C431180000033,SAO JOAO DO BARROSO III BORDIGNON,,2024,SUBTERRANEO,,,POÇO ARTESIANO,RICIERI BORDIGNON,N,"-28,484919","-52,345644",1.0,-28.484919,-52.345644
SUL,RS,6ª CRS,MARAU,431180,,,,,,SAC,C431180000056,SAO JOAO DO BARROSO CORADI,,2024,SUBTERRANEO,,,POÇO ARTESIANO,IVANIR CORADI,N,"-28,494836","-52,330608",2.0,-28.494836,-52.330608
SUL,RS,6ª CRS,MARAU,431180,,,,,,SAC,C431180000022,SAO JOSE DOS TONIAL TRENTINI,,2024,SUBTERRANEO,,,POÇO ARTESIANO,luis trentini,N,"-28,487972","-52,242528",1.05,-28.487972,-52.242528
SUL,RS,6ª CRS,MARAU,431180,,,,,,SAC,C431180000020,VEADO PARDO I IGREJA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,lado da igreja,N,"-28,525417","-52,251",1.7,-28.525417,-52.251
SUL,RS,6ª CRS,MARAU,431180,,,,,,SAC,C431180000006,SAO LUIZ DA MORTANDADE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,FRANCISCO S. TURRA,N,"-28,406444","-52,235194",1.0,-28.406444,-52.235194
SUL,RS,6ª CRS,MARAU,431180,,,,,,SAC,C431180000001,CACHOEIRAO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,LUIZ DAMARÉM,N,"-28,414762","-52,123126",2.1,-28.414762,-52.123126
SUL,RS,5ª CRS,PARAI,431400,,,,,,SAC,C431400000003,POVOADO SAO CAETANO OLTRAMARI,,2024,SUBTERRANEO,,,POÇO ARTESIANO,1 - Oltramari,N,"-28,573515","-51,760047",0.0,-28.573515,-51.760047
SUL,RS,6ª CRS,MARAU,431180,,,,,,SAC,C431180000045,TRES CERROS,,2024,SUBTERRANEO,,,POÇO ARTESIANO,TELMO ANESI,N,"-28,398272","-52,361702",2.1,-28.398272,-52.361702
SUL,RS,6ª CRS,MARAU,431180,,,,,,SAC,C431180000051,SAO JOSE DOS TONIAL PERTILE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,DARCI PERTILE,N,"-28,4823111","-52,219114",0.0,-28.4823111,-52.219114
SUL,RS,6ª CRS,MARAU,431180,,,,,,SAC,C431180000026,TOPE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,lado escola,N,"-28,555889","-52,350333",1.0,-28.555889,-52.350333
SUL,RS,5ª CRS,PARAI,431400,,,,,,SAC,C431400000007,POVOADO SAO JOAO BOSCO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,1 - Paludo,N,"-28,332682","-51,460351",0.0,-28.332682,-51.460351
SUL,RS,5ª CRS,PARAI,431400,,,,,,SAC,C431400000021,SAO LUIZ TREVISAN,,2024,SUBTERRANEO,,,NASCENTE/MINA/FONTE,1 - Trevisan,N,"-28,585185","-51,813693",0.0,-28.585185,-51.813693
SUL,RS,6ª CRS,AGUA SANTA,430005,,,,,,SAC,C430005000049,SAC FAXINAL II,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,S,"-28,2572","-52,0317",3.6,-28.2572,-52.0317
SUL,RS,3ª CRS,RIO GRANDE,431560,,,,,,SAC,C431560000006,COMUNIDADE TERAPEUTICA PROSSEGUIR,,2024,SUBTERRANEO,,,POÇO FREÁTICO (RASO),Ponto 1,N,"-32,01968","-52,14739",0.02,-32.01968,-52.14739
SUL,RS,5ª CRS,VACARIA,432250,,,,,,SAC,C432250000009,COMUNIDADE BELA VISTA HOTEL,,2024,SUBTERRANEO,,,NASCENTE/MINA/FONTE,POÇO A PEGORARO,N,"-28,27945","-50,79855",0.0,-28.27945,-50.79855
SUL,RS,6ª CRS,MARAU,431180,,,,,,SAC,C431180000054,LARANJEIRA III BISOLO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,BISOLO,N,"-28,369557","-52,163504",0.0,-28.369557,-52.163504
SUL,RS,6ª CRS,MARAU,431180,,,,,,SAC,C431180000039,RODEIO DOS TIBOLAS,,2024,SUBTERRANEO,,,POÇO ARTESIANO,SEVERINO PRADEGAN,N,"-28,387861","-52,11725",2.0,-28.387861,-52.11725
SUL,RS,6ª CRS,MARAU,431180,,,,,,SAC,C431180000035,BURRO PRETO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,PROP BIFFI,N,"-28,336869","-52,275422",2.9,-28.336869,-52.275422
SUL,RS,6ª CRS,COQUEIROS DO SUL,430585,,,,,,SAC,C430585000031,SAC RIO BONITO BAIXO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,0349888","-52,8183916",0.0,-28.0349888,-52.8183916
SUL,RS,4ª CRS,SAO JOAO DO POLESINE,431843,,,,,,SAC,C431843000012,LINHA SANTANA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,SANTANA,N,"-29,64189","-53,49156",4.0,-29.64189,-53.49156
SUL,RS,4ª CRS,NOVA ESPERANCA DO SUL,431303,,,,,,SAC,C431303000013,SAO LUIZ,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-29,47138","-54,78282",140.0,-29.47138,-54.78282
SUL,RS,16ª CRS,ESTRELA,430780,,,,,,SAC,C430780000050,COMUNIDADE INDIGENA KAINGANG,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-29,556328","-51,893838",0.0,-29.556328,-51.893838
SUL,RS,11ª CRS,EREBANGO,430697,,,,,,SAC,C430697000014,OLFAR,,2024,SUBTERRANEO,,,POÇO FREÁTICO (RASO),Ponto 1,S,"-27,8411","-52,3014",3.47,-27.8411,-52.3014
SUL,RS,4ª CRS,JAGUARI,431110,,,,,,SAC,C431110000020,POCO RINCAO DOS PIVETTA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,RINCAO DOS PIVETTA,N,"-29,35343","-54,57038",4.0,-29.35343,-54.57038
SUL,RS,4ª CRS,JAGUARI,431110,,,,,,SAC,C431110000015,POCO DO PINHEIRINHO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,PINHEIRINHO,N,"-29,44642","-54,42249",4.0,-29.44642,-54.42249
SUL,RS,6ª CRS,MAXIMILIANO DE ALMEIDA,431220,,,,,,SAC,C431220000009,SAC CEREAIS MAXIMILIANENSE LTDA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,S,"-27,6426","-51,8029",3.5,-27.6426,-51.8029
SUL,RS,18ª CRS,CAPAO DA CANOA,430463,,,,,,SAC,C430463000004,CTG JOAO SOBRINHO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,CTG,N,"-29,702474","-50,02128",50.0,-29.702474,-50.02128
SUL,RS,16ª CRS,PUTINGA,431520,,,,,,SAC,C431520000011,ASSOCIACAO TAQUARA ALTA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,998364","-52,138184",0.0,-28.998364,-52.138184
SUL,RS,4ª CRS,JAGUARI,431110,,,,,,SAC,C431110000006,IJUCAPIRAMA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 5,N,"-29,39932","-54,62576",1.0,-29.39932,-54.62576
SUL,RS,6ª CRS,VICTOR GRAEFF,432320,,,,,,SAC,C432320000037,CRVR ATERRO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,CRVR Aterro,S,"-28,4999","-52,6461",3.71,-28.4999,-52.6461
SUL,RS,17ª CRS,CORONEL BARROS,430587,,,,,,SAC,C430587000036,SAC DA LINHA PEDREIRA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,S,"-28,3497","-54,0656",2.5,-28.3497,-54.0656
SUL,RS,4ª CRS,SAO FRANCISCO DE ASSIS,431810,,,,,,SAC,C431810000020,A TIMBAUVA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,A Timbauva,N,"-29,63999","-54,94722",5.0,-29.63999,-54.94722
SUL,RS,4ª CRS,SAO FRANCISCO DE ASSIS,431810,,,,,,SAC,C431810000012,JACAQUA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Jacaqua,N,"-29,68316","-55,18315",5.0,-29.68316,-55.18315
SUL,RS,10ª CRS,ITAQUI,431060,,,,,,SAC,C431060000006,IRINEU MOREIRA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-29,1556","-55,40574",2.0,-29.1556,-55.40574
SUL,RS,14ª CRS,PORTO LUCENA,431500,,,,,,SAC,C431500000042,LINHA LAJEADO BONITO RODOLFO HENTZ,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,8536111","-54,8394444",8.0,-27.8536111,-54.8394444
SUL,RS,14ª CRS,PORTO LUCENA,431500,,,,,,SAC,C431500000043,POCO LINHA DOURADA ERNESTO HAMACHER,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,9091667","-55,0388889",8.0,-27.9091667,-55.0388889
SUL,RS,14ª CRS,PORTO LUCENA,431500,,,,,,SAC,C431500000029,LINHA PRIMEIRO DE MARCO ELIO HENZ,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,8925","-54,9",6.0,-27.8925,-54.9
SUL,RS,5ª CRS,PARAI,431400,,,,,,SAC,C431400000015,BARRA SECA MENEGAT,,2024,SUBTERRANEO,,,POÇO ARTESIANO,1 - Menegat,N,"-28,626841","-51,819938",0.0,-28.626841,-51.819938
SUL,RS,5ª CRS,PARAI,431400,,,,,,SAC,C431400000009,POVOADO SAO MATEUS,,2024,SUBTERRANEO,,,POÇO ARTESIANO,1 - CELIO DALL AGNOL,N,"-28,597586","-51,758801",0.0,-28.597586,-51.758801
SUL,RS,14ª CRS,PORTO LUCENA,431500,,,,,,SAC,C431500000038,LINHA CANAL TORTO JOAO ANDRES,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,9025","-54,9175",6.0,-27.9025,-54.9175
SUL,RS,14ª CRS,PORTO LUCENA,431500,,,,,,SAC,C431500000015,LINHA NOVA SUL LORENO KLOSS,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,9019444","-54,9497222",7.0,-27.9019444,-54.9497222
SUL,RS,10ª CRS,ITAQUI,431060,,,,,,SAC,C431060000009,CLEDIR TALHAFERRO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-29,15575","-55,43593",2.0,-29.15575,-55.43593
SUL,RS,4ª CRS,JAGUARI,431110,,,,,,SAC,C431110000022,POCO SAO JOSE DOS BRAUNER,,2024,SUBTERRANEO,,,POÇO ARTESIANO,SAO JOSE DOS BRAUNER,N,"-29,44753","-54,51928",4.0,-29.44753,-54.51928
SUL,RS,1ª CRS,SAPUCAIA DO SUL,432000,,,,,,SAC,C432000000003,BECO DOS RAMIRES,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Poço,N,"-29,844013","-51,10867",0.0,-29.844013,-51.10867
SUL,RS,14ª CRS,PORTO LUCENA,431500,,,,,,SAC,C431500000013,LINHA NOVA SUL SEMPREBOM,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,9111111","-54,9711111",6.0,-27.9111111,-54.9711111
SUL,RS,5ª CRS,PARAI,431400,,,,,,SAC,C431400000008,POVOADO NOSSA SENHORA DA SALETTE DORIGAN,,2024,SUBTERRANEO,,,NASCENTE/MINA/FONTE,1 - Dorigan,N,"-28,609371","-51,730011",0.0,-28.609371,-51.730011
SUL,RS,5ª CRS,PARAI,431400,,,,,,SAC,C431400000022,POVOADO SAO LUIZ SEGALOTTO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,1 - Segalotto,N,"-28,574479","-51,824209",0.0,-28.574479,-51.824209
SUL,RS,5ª CRS,PARAI,431400,,,,,,SAC,C431400000002,POVOADO SAO CAETANO RAMPON,,2024,SUBTERRANEO,,,NASCENTE/MINA/FONTE,1 - Rampon,N,"-28,58188","-51,759538",0.0,-28.58188,-51.759538
SUL,RS,14ª CRS,GIRUA,430900,,,,,,SAC,C430900000108,COOPERMIL UNIDADE SANTO ANTONIO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,S,"-28,148503","-54,329864",0.0,-28.148503,-54.329864
SUL,RS,1ª CRS,GRAVATAI,430920,,,,,,SAC,C430920000125,MARQUES E MARQUES INDUSTRIA DE ALIMENTOS LTDA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,S,"-29,922347","-50,996778",0.0,-29.922347,-50.996778
SUL,RS,17ª CRS,CORONEL BARROS,430587,,,,,,SAC,C430587000034,POCO DA LINHA 8 NORTE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,S,"-28,3569","-53,9956",1.5,-28.3569,-53.9956
SUL,RS,1ª CRS,TUPANDI,432225,,,,,,SAC,C432225000019,MOVEIS KAPPESBERG,,2024,SUBTERRANEO,,,POÇO ARTESIANO,POÇO 04,S,"-28,302","-51,2431",5.6,-28.302,-51.2431
SUL,RS,1ª CRS,TUPANDI,432225,,,,,,SAC,C432225000019,MOVEIS KAPPESBERG,,2024,SUBTERRANEO,,,POÇO ARTESIANO,POÇO 01,S,"-29,504722","-51,399444",0.7,-29.504722,-51.399444
SUL,RS,1ª CRS,TUPANDI,432225,,,,,,SAC,C432225000019,MOVEIS KAPPESBERG,,2024,SUBTERRANEO,,,POÇO ARTESIANO,POÇO 02,S,"-29,504723","-51,399445",1.0,-29.504723,-51.399445
SUL,RS,1ª CRS,TUPANDI,432225,,,,,,SAC,C432225000019,MOVEIS KAPPESBERG,,2024,SUBTERRANEO,,,POÇO ARTESIANO,POÇO 03,S,"-29,3035","-51,3035",1.0,-29.3035,-51.3035
SUL,RS,3ª CRS,PELOTAS,431440,,,,,,SAC,C431440000147,SITIO PANAMAR,,2024,SUBTERRANEO,,,POÇO FREÁTICO (RASO),Ponto 1,N,"-31,610556","-52,4333333",0.0,-31.610556,-52.4333333
SUL,RS,13ª CRS,RIO PARDO,431570,,,,,,SAC,C431570000008,SAC ALBARDAO DO MEIO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,ALBARDAO DO MEIO,N,"-29,83411","-52,5856",100.0,-29.83411,-52.5856
SUL,RS,3ª CRS,MORRO REDONDO,431245,,,,,,SAC,C431245000001,COMUNIDADE CAPELA DA BUENA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,capela da buena,N,"-31,68267","-52,64562",100.0,-31.68267,-52.64562
SUL,RS,5ª CRS,PARAI,431400,,,,,,SAC,C431400000004,POVOADO ARROIO DOS MORREIRAS SANTA TEREZINHA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,1 Alfredo Dall Agnol,N,"-28,584822","-51,71261",0.0,-28.584822,-51.71261
SUL,RS,5ª CRS,PARAI,431400,,,,,,SAC,C431400000005,POVOADO ARROIO DOS MORREIRAS NOSSA SENHORA DA SAUDE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,1 - Edevi,N,"-28,550955","-51,744604",0.0,-28.550955,-51.744604
SUL,RS,4ª CRS,CACEQUI,430290,,,,,,SAC,C430290000013,CONSTRUTORA ALEGRETENSE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,S,"-30,0844","-55,2836",26.0,-30.0844,-55.2836
SUL,RS,14ª CRS,PORTO LUCENA,431500,,,,,,SAC,C431500000024,LINHA NOVA NORTE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,8405556","-54,9516667",4.0,-27.8405556,-54.9516667
SUL,RS,14ª CRS,PORTO LUCENA,431500,,,,,,SAC,C431500000030,LINHA PALMEIRA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,8947222","-54,9805556",1.2,-27.8947222,-54.9805556
SUL,RS,14ª CRS,PORTO LUCENA,431500,,,,,,SAC,C431500000027,LINHA 1 DE MARCO IRINEU MULLER,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,88","-54,9016667",0.8,-27.88,-54.9016667
SUL,RS,1ª CRS,LINDOLFO COLLOR,431162,,,,,,SAC,C431162000012,ASSOCIACAO FELDMANN,,2024,SUBTERRANEO,,,POÇO ARTESIANO,associação feldmann,N,"-29,60685","-51,19904",0.0,-29.60685,-51.19904
SUL,RS,1ª CRS,LINDOLFO COLLOR,431162,,,,,,SAC,C431162000010,48 BAIXA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,48 BAIXA,N,"-29,35322","-51,12453",0.0,-29.35322,-51.12453
SUL,RS,5ª CRS,PARAI,431400,,,,,,SAC,C431400000020,SAO VALENTIM BORDIGNON,,2024,SUBTERRANEO,,,POÇO ARTESIANO,1 - Bordignon,N,"-28,620558","-51,795355",0.0,-28.620558,-51.795355
SUL,RS,17ª CRS,PANAMBI,431390,,,,,,SAC,C431390000048,NUCLEO HIDROELETRICA PALMEIRAS,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,2497","-53,5632",1.38,-28.2497,-53.5632
SUL,RS,4ª CRS,SAO FRANCISCO DE ASSIS,431810,,,,,,SAC,C431810000008,CERRO DOS TELLES,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Cerro dos Telles,N,"-29,43968","-55,32711",5.0,-29.43968,-55.32711
SUL,RS,14ª CRS,GIRUA,430900,,,,,,SAC,C430900000113,AGROPECUARIA GIRUA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,039891","-54,320537",0.0,-28.039891,-54.320537
SUL,RS,4ª CRS,RESTINGA SECA,431550,,,,,,SAC,C431550000019,SANTUARIO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,SANTUARIO,N,"-29,7346944","-53,4913055",1.66,-29.7346944,-53.4913055
SUL,RS,1ª CRS,ROLANTE,431600,,,,,,SAC,C431600000005,ALTO ROLANTINHO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,"Poço Pedro- Aguedina Dapper, 2935",N,"-29,6913","-50,551167",1.05,-29.6913,-50.551167
SUL,RS,1ª CRS,ROLANTE,431600,,,,,,SAC,C431600000005,ALTO ROLANTINHO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,"Poço Canto- Dorgelo Luciano da Rosa, s/n",N,"-29,688717","-50,549667",5.69,-29.688717,-50.549667
SUL,RS,1ª CRS,ROLANTE,431600,,,,,,SAC,C431600000005,ALTO ROLANTINHO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Poço Airton- Morro da Figueira,N,"-29,713483","-50,566783",0.75,-29.713483,-50.566783
SUL,RS,1ª CRS,ROLANTE,431600,,,,,,SAC,C431600000005,ALTO ROLANTINHO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Poço Morro da Rapadura,N,"-29,67535","-50,5366",1.27,-29.67535,-50.5366
SUL,RS,1ª CRS,ROLANTE,431600,,,,,,SAC,C431600000005,ALTO ROLANTINHO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Poço Miguel Pinheiro,N,"-29,6835","-50,533483",2.63,-29.6835,-50.533483
SUL,RS,1ª CRS,ROLANTE,431600,,,,,,SAC,C431600000005,ALTO ROLANTINHO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Poço Canta Galo- Colonia Monge,N,"-29,68895","-50,488817",2.5,-29.68895,-50.488817
SUL,RS,1ª CRS,ROLANTE,431600,,,,,,SAC,C431600000005,ALTO ROLANTINHO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Poço Nelson- Morro da Figueira,N,"-29,709633","-50,5478",2.36,-29.709633,-50.5478
SUL,RS,17ª CRS,BOZANO,430258,,,,,,SAC,C430258000013,A C AGUA PARA TODOS,,2024,SUBTERRANEO,,,POÇO ARTESIANO,BOZANO SAC 01 L ONZE,N,"-28,3592","-53,80024",2.0,-28.3592,-53.80024
SUL,RS,17ª CRS,PANAMBI,431390,,,,,,SAC,C431390000027,MOTOCLUB,,2024,SUBTERRANEO,,,POÇO ARTESIANO,PONTO MOTOCLUB,N,"-28,318506","-53,494539",2.0,-28.318506,-53.494539
SUL,RS,5ª CRS,GARIBALDI,430860,,,,,,SAC,C430860000021,ABASTECEDORA DE AGUA LINHA SANTANA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,LINHA SANTANA,N,"-29,279666","-51,6454",0.0,-29.279666,-51.6454
SUL,RS,4ª CRS,JAGUARI,431110,,,,,,SAC,C431110000007,POCO CAIXA DAGUA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,CAIXA DAGUA,N,"-29,50312","-54,62746",4.0,-29.50312,-54.62746
SUL,RS,5ª CRS,PARAI,431400,,,,,,SAC,C431400000019,POVOADO SAO VALENTIM FRACCANABBIA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,1 Fraccanabbia,N,"-28,618614","-51,774222",0.0,-28.618614,-51.774222
SUL,RS,17ª CRS,SAO MARTINHO,431910,,,,,,SAC,C431910000028,LINHA MINEIRO 2,,2024,SUBTERRANEO,,,POÇO ARTESIANO,POÇO LINHA MINEIRO 2,N,"-27,713306","-54,008028",0.0,-27.713306,-54.008028
SUL,RS,3ª CRS,RIO GRANDE,431560,,,,,,SAC,C431560000052,CAMPING KIOSK,,2024,SUBTERRANEO,,,POÇO FREÁTICO (RASO),POÇO PISCINA,S,"-32,01708","-52,14069",0.0,-32.01708,-52.14069
SUL,RS,5ª CRS,CAMPESTRE DA SERRA,430367,,,,,,SAC,C430367000006,FAZENDA CLARICE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Fazenda Clarice,N,"-28,37294","-51,05143",0.3,-28.37294,-51.05143
SUL,RS,17ª CRS,PANAMBI,431390,,,,,,SAC,C431390000058,COMPLEXO WIDITEC QUALYAGRO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,S,"-28,3478","-53,5039",2.59,-28.3478,-53.5039
SUL,RS,14ª CRS,GIRUA,430900,,,,,,SAC,C430900000036,ESQUINA SCHMIDT,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,04686","-54,306347",5.0,-28.04686,-54.306347
SUL,RS,14ª CRS,GIRUA,430900,,,,,,SAC,C430900000034,WARPOL,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,052778","-54,43807",7.0,-28.052778,-54.43807
SUL,RS,6ª CRS,COQUEIROS DO SUL,430585,,,,,,SAC,C430585000024,SAC PONTE NOVA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,0669111","-52,8560833",0.0,-28.0669111,-52.8560833
SUL,RS,1ª CRS,TRES COROAS,432170,,,,,,SAC,C432170000001,DONA CATARINA - SANDER,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-29,4941946","-50,7986784",0.0,-29.4941946,-50.7986784
SUL,RS,10ª CRS,ROSARIO DO SUL,431640,,,,,,SAC,C431640000111,ABB INCORPORADORA LTDA ME SOLAR AREIAS BRANCAS,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,S,"-30,2427","-54,9531",8.53,-30.2427,-54.9531
SUL,RS,1ª CRS,TRES COROAS,432170,,,,,,SAC,C432170000024,RAFT ADVENTURE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Raft Adventure,N,"-29,4243549","-50,7672007",0.0,-29.4243549,-50.7672007
SUL,RS,1ª CRS,TRES COROAS,432170,,,,,,SAC,C432170000027,CENTRO BUDISTA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-29,4907755","-50,7445642",30.0,-29.4907755,-50.7445642
SUL,RS,6ª CRS,MARAU,431180,,,,,,SAC,C431180000044,SAO MIGUEL,,2024,SUBTERRANEO,,,POÇO ARTESIANO,lado escola,N,"-28,443472","-52,313639",3.7,-28.443472,-52.313639
SUL,RS,6ª CRS,TAPERA,432100,,,,,,SAC,C432100000038,COTRIBA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,S,"-28,6408","-52,8681",0.0,-28.6408,-52.8681
SUL,RS,4ª CRS,SAO JOAO DO POLESINE,431843,,,,,,SAC,C431843000006,VILA CEOLIN,,2024,SUBTERRANEO,,,POÇO ARTESIANO,VILA CEOLIN,N,"-29,63622","-53,41465",2.0,-29.63622,-53.41465
SUL,RS,14ª CRS,PORTO LUCENA,431500,,,,,,SAC,C431500000032,LINHA OITO DE MAIO HOEKEL,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,8647222","-54,9247222",6.0,-27.8647222,-54.9247222
SUL,RS,14ª CRS,PORTO LUCENA,431500,,,,,,SAC,C431500000009,LINHA UNIAO MATEUS PERINI,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,865","-54,9386111",7.0,-27.865,-54.9386111
SUL,RS,4ª CRS,RESTINGA SECA,431550,,,,,,SAC,C431550000024,CERRITO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-29,75766","-53,37875",2.0,-29.75766,-53.37875
SUL,RS,4ª CRS,RESTINGA SECA,431550,,,,,,SAC,C431550000013,EMEF MANUEL ALBINO CARVALHO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,EMEF MANUEL ALBINO C,N,"-29,7461388","-53,3669166",2.0,-29.7461388,-53.3669166
SUL,RS,4ª CRS,SAO FRANCISCO DE ASSIS,431810,,,,,,SAC,C431810000018,ESCOLA MUNICIPAL SAO CONRADO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,E M Sao Conrado,N,"-29,49659","-54,86444",5.0,-29.49659,-54.86444
SUL,RS,1ª CRS,MONTENEGRO,431240,,,,,,SAC,C431240000031,SAC JOVEM GIDEOES CT DESAFIO JOVEM FEMININO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-29,74915","-51,44475",0.5,-29.74915,-51.44475
SUL,RS,5ª CRS,IPE,431043,,,,,,SAC,C431043000001,SAC ESTRADA VELHA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,81676","-51,26783",0.0,-28.81676,-51.26783
